-10.499	-9.47492
-10.5096	-11.5883
-4.62875	-18.231
-20.8495	-0.84407
-1.31179	4.74173
2.94776	5.63403
-3.24357	-3.87557
-16.7861	-7.80043
-4.2206	7.11637
-4.97221	-9.1149
-10.9163	-9.58306
-11.8602	-24.3351
-26.3001	-2.77145
0.917436	-19.1614
-21.5548	-16.2944
-10.6632	7.00246
5.39071	6.60734
5.86535	-6.02758
-12.368	-11.021
-9.16291	2.10847
4.75835	-6.64306
-4.59668	3.54115
0.417785	-2.41155
-0.84515	-15.6823
-14.6755	-24.1477
-22.985	-8.5923
-6.19874	-12.2075
-14.7692	-4.38051
-4.07015	-22.8403
-28.4615	0.0941913
-1.14555	5.8805
10.0658	-18.6844
-20.4937	-5.7002
-0.317459	-8.91937
-5.35489	-7.22775
-12.5277	1.14159
1.10482	-15.1899
-14.7229	-19.2201
-19.0217	3.54449
5.92352	-20.202
-23.6239	-1.82776
-1.88151	-22.4083
-22.3524	-6.8629
-3.95125	2.39356
0.000364528	-13.0768
-2.11067	-4.89653
-6.21252	-7.28893
-9.61343	-4.42056
7.12066	-2.08999
7.03008	-16.7229
-24.3428	-17.8902
-19.7702	-2.4065
4.18775	-15.9473
-26.2168	-12.6224
-13.9861	0.460051
2.39293	2.43105
5.09847	-1.74761
-1.56671	-18.7491
-13.8473	-6.00571
-5.60727	-11.8202
-8.13348	-11.4422
-8.77788	-5.19758
-4.50021	-16.1451
-9.40338	-13.4075
-18.3403	-7.81146
-10.8838	-11.7899
-10.2356	-17.4197
-18.2649	-19.9727
-22.5623	6.64962
5.71452	2.12525
0.621284	-7.11292
-6.5243	-12.6111
-7.96821	-5.03069
-10.7525	-13.3224
-12.9313	-2.85848
-8.61768	-10.9103
-8.66353	-18.8328
-19.1621	-8.75197
-3.6211	-18.7185
-14.536	-16.0592
-13.4781	-1.48026
2.89454	-4.33967
4.0087	1.6108
-3.86506	-0.139488
6.95732	-3.48803
-7.35883	-3.33268
-7.90423	-1.32517
-2.04863	-3.36754
-0.378178	-31.6891
-22.0752	-0.436726
-6.3517	-4.77119
-7.53606	-20.2469
-22.2227	-18.0531
-21.2024	-9.05729
-9.72841	5.9162
4.55929	-13.5994
-3.29046	2.87204
5.25017	-3.91707
0.136759	-8.76345
-7.41912	3.24789
-0.310025	-1.92932
-5.35278	-24.1187
-22.3441	-13.2573
-12.5459	-6.52873
1.44706	-10.9191
-13.9	-3.8036
0.459603	-2.30517
-4.88082	0.244967
-2.34168	-4.79275
-4.91712	-21.7754
-17.8539	0.905706
6.01359	-9.57238
-9.79646	-12.3845
-5.95868	-1.92261
-7.60683	-8.66964
-9.07128	-2.68405
-0.39969	-12.2868
-8.40602	-22.5559
-22.8159	-3.30689
-3.03351	-13.3044
-21.6873	-8.20016
-8.43376	3.6303
5.33133	-16.1942
-10.4976	4.82211
8.99727	-12.7992
-8.97146	-16.4989
-5.60721	3.12021
1.2586	-13.6586
-20.4361	-24.1479
-24.1828	-5.62571
2.72828	-2.36173
1.35934	-5.30644
1.55434	-20.7899
-29.7094	-4.22452
-7.44252	7.46979
2.66845	3.41319
-2.64075	-3.40936
-5.40182	-10.5699
-9.9457	-8.9094
-5.2985	-10.1475
-7.69091	-9.04123
-11.9153	-10.6364
-13.7517	2.07031
1.38805	-14.3375
-15.7147	-13.6543
-9.18482	-4.30189
-0.740673	2.54822
7.72903	-5.73032
-7.29033	-21.4337
-16.316	7.66626
5.39716	-8.63402
-7.57412	-4.95827
-2.06344	-2.88143
-3.95898	-14.0648
-12.588	-26.2405
-25.626	-2.75778
-1.2644	-11.2419
-19.5922	-6.11032
-5.89938	-22.1817
-20.1092	-5.82741
-1.94964	-7.74655
-5.53354	-13.2708
-8.70443	-5.03271
-3.43585	-11.5178
-12.0496	-11.3757
-11.9157	-2.47133
-2.85457	-12.6053
-13.8353	-10.3349
-7.9597	4.09556
0.0879801	-5.12126
-3.82495	-4.67994
-7.0071	-4.87159
-2.47851	-6.1317
-9.92608	-10.573
-1.20285	-1.59555
-2.14306	-1.82602
-0.0702217	-4.40025
-12.596	-2.24241
-2.99594	1.45691
-5.03767	-17.4498
-15.6529	-12.429
-11.559	-3.36983
-5.9955	-32.9859
-26.6221	-13.4966
-15.8813	-4.13354
-1.28612	-0.219686
-5.54362	6.52492
1.32833	2.93682
0.71268	-3.67912
3.44279	-5.56151
-13.5371	-3.55999
-1.39113	3.10525
5.25182	-25.7026
-24.6675	-8.06207
-9.59448	-3.48266
-0.37134	-3.12775
-0.151844	1.4695
-0.237842	1.54799
-7.13638	-2.77793
5.59251	0.317329
1.56237	-13.2939
-14.7957	-1.53998
2.09557	-7.34569
-12.1245	-6.90919
-0.527468	-8.71937
-10.4375	-18.6825
-24.6174	-7.32058
-6.0306	-4.31876
-10.412	-2.38269
-3.13413	-10.3263
-10.8149	-2.34047
-18.672	-15.0912
-7.79371	-4.83101
-6.76581	0.474714
1.23906	3.89422
9.07961	-13.2976
-5.87872	-5.38388
-0.770544	-3.18599
-8.62305	-9.52692
-8.27134	-14.383
-15.6476	0.271459
0.452424	-10.3421
-14.5864	-14.1836
-13.3184	-7.26463
-2.08948	1.22458
2.4094	1.97022
3.53937	-17.4306
-13.7399	-6.51342
-8.55191	-1.71118
-5.59367	-5.85233
-10.5431	-7.75559
-0.505509	-11.0596
-8.486	-19.3887
-12.5196	-7.2658
-11.5785	-24.9686
-23.9514	4.22272
4.54559	-16.4135
-18.8826	-10.7337
-10.3436	0.282366
-0.440205	-10.2133
-5.61014	-4.74797
-11.0307	-12.2758
-4.18772	-8.41857
-8.42973	-3.36031
0.725306	-27.3081
-28.9524	-15.7525
-10.485	4.2616
6.82203	-10.7641
-19.2452	-4.8447
-7.03435	3.01129
5.71372	-5.2819
-7.86324	-5.38509
-2.33009	2.92833
2.2937	-7.88328
-7.5024	-3.81742
-5.67193	-7.06799
-8.90249	0.5627
2.30316	-7.21315
-4.22685	-11.679
-13.2501	-7.42348
-10.123	-10.9471
-11.4712	-4.09023
-1.76348	-16.215
-21.8237	-12.6304
-11.8346	2.69102
3.87716	4.667
1.28068	-3.73939
0.505153	-5.0555
-8.65187	-12.6337
-7.13829	-11.5811
-5.09135	-18.1702
-8.27688	-22.0989
-23.5821	-6.72495
-6.08749	-17.1771
-19.3452	-7.28806
-6.97849	-1.55663
0.977261	5.06323
4.91118	-1.40717
-2.74282	-3.37233
-0.0926859	-5.58203
-2.6048	-7.3708
0.00398324	2.64729
-2.40063	-3.57899
-1.84194	-18.0525
-15.4695	5.89051
2.65267	5.72057
5.79062	-26.3819
-25.2639	-13.6201
-13.8522	-11.6792
-17.071	2.16344
3.23247	-3.20758
-9.74471	6.84627
3.31468	3.49985
2.50874	-7.69926
-6.28471	-12.3216
-6.02304	-6.34201
0.0588438	-29.5696
-30.4358	-7.49338
-7.57607	-9.42914
-14.8345	1.26889
4.85581	-6.92825
-8.48602	0.951675
4.19178	8.13566
5.78273	-5.4956
-7.16347	-8.24244
-21.0712	-10.9187
-2.5528	-0.150096
-5.60293	-5.71012
-1.29824	1.20192
0.219683	-12.1644
-12.0358	-26.8068
-28.2848	-5.02826
-3.86809	-7.93093
-5.29184	-0.377954
-2.74307	-15.0371
-11.9511	-7.041
-4.06902	-11.2628
-12.5673	-11.6885
-14.4208	-22.4479
-22.9333	-10.0218
-16.792	-13.7258
-11.9136	-15.886
-13.0476	-15.9594
-16.0818	-15.5227
-17.6765	0.833155
2.50566	-3.54215
-4.55621	-7.21077
-6.99613	-3.17825
-6.11348	-6.7127
-2.68659	-4.10685
-8.86762	-5.37112
0.664291	-7.98472
-3.2413	-0.409766
-0.520343	-2.1636
1.55651	-4.73673
-3.42403	-1.64918
-1.83634	-5.69719
-1.54669	1.71808
-2.94523	1.23083
-9.46348	-5.05774
-7.13346	-9.31548
-5.68125	-3.96132
-4.9353	-2.69435
-6.10063	3.14827
4.13411	-15.2933
-12.216	-8.99144
-8.85685	-13.8475
-15.4465	-13.1081
-13.6415	-5.11214
-0.403004	-4.64958
-4.13236	-7.58061
-6.1126	-4.98557
-7.16014	-14.1098
-5.12301	-14.5361
-12.8316	-20.5795
-23.4498	-5.76705
-9.13401	-4.78865
-6.49049	-5.65785
-8.87573	-2.68512
-2.14258	-0.330157
0.0590184	-4.60972
1.94184	3.98253
2.92873	1.94966
-1.14657	1.10144
-6.04623	-14.6106
-19.9687	-3.18177
-1.88476	-7.50745
-5.26772	-12.3728
-12.941	-15.8741
-15.607	1.03725
-1.7623	-32.0691
-29.932	-2.37495
1.60471	-7.79359
-18.1122	-9.06684
-14.1311	-2.05118
2.16297	-20.7732
-21.2163	1.88611
6.69754	-7.15635
-11.0799	-10.9841
-7.78207	3.01094
4.89966	-5.67395
-9.3382	-1.32599
3.99478	-6.64028
-4.75095	-15.8717
-12.591	-3.95727
-2.7897	-14.2762
-20.181	-7.57973
-11.9378	-2.01445
-0.710752	1.64689
-3.9029	-10.4675
-7.96856	-11.0825
-14.6613	-12.3374
-8.92454	1.50178
7.49881	-15.9975
-15.2676	-25.7103
-27.8937	-4.28106
-2.0194	-11.3886
-9.96691	-3.69043
-8.34179	-2.35509
-5.76348	-0.990012
-0.0403124	-7.38621
1.44994	-5.6277
1.13741	-4.42422
-8.04402	-5.59625
-8.19266	3.8221
9.29108	2.19513
-5.25571	-23.0747
-13.0774	-8.1556
-6.67961	-3.51985
-3.67051	-30.4571
-31.4357	-15.7509
-13.5132	-16.0331
-13.0529	-14.3476
-14.0877	5.18841
-0.60162	-6.16915
-4.45519	0.692978
-0.679253	-2.31763
-2.41852	-3.46026
-3.64617	-9.94111
-6.58755	-14.1019
-12.8989	-26.5937
-29.029	-6.32493
-7.43246	-11.7063
-12.7579	-3.3659
5.2732	-23.6218
-29.8706	-15.5006
-19.7232	-2.53313
-4.54638	-13.4687
-17.0691	10.5202
8.70149	-9.49754
-10.7696	-7.81386
-5.30412	-8.34341
-6.46086	-5.47721
-3.74999	-13.8635
-12.8579	-10.2885
-8.89866	-19.6448
-16.3723	2.434
-0.131324	-21.8659
-20.8352	-16.2263
-9.7051	3.33037
-2.41915	-19.9537
-18.0887	3.42626
2.87695	-5.7036
-3.79626	-4.40149
-3.63464	-5.46753
-7.99518	-6.30885
-9.79719	-5.15136
-8.45219	6.51691
8.61336	-10.1502
-10.0122	-3.80732
-0.547112	-9.15686
-8.508	-5.50835
-2.89227	1.36593
2.00278	-8.15794
5.78163	-3.5946
-6.44717	-9.54062
-8.59424	-0.502098
-0.26544	-12.8384
-11.309	-14.5806
-14.3882	-9.17238
-3.25589	3.7817
2.98963	-17.9852
-12.381	-9.6996
-18.1083	-12.6223
-10.2278	-2.1365
8.81848	5.3278
6.16787	1.88388
7.31703	3.19158
5.46704	-5.81731
0.909311	0.360144
-3.07632	-2.74105
-1.11168	-11.4657
-9.85287	-21.514
-26.2922	-6.53928
-3.22657	-21.4247
-19.8458	-10.7388
-15.1519	-9.06373
-14.3115	8.07649
0.927805	-2.82303
4.43364	-6.42254
-2.24365	-1.12328
1.18909	-1.26953
0.522413	0.191942
-4.65866	-2.30072
-2.05143	-22.9872
-26.2802	-14.159
-10.93	-7.05025
-4.54928	-2.2568
2.62172	-4.93035
-10.0946	-3.93953
-1.15803	-5.12958
-0.426527	-5.64616
0.898529	-10.4346
-6.59768	-14.3391
-7.60204	-2.30638
-6.31205	-8.58958
-5.40684	-6.0212
-5.52068	-1.88595
-1.87183	-15.8884
-13.976	-14.7035
-18.2498	-8.28914
-6.6081	-3.46202
0.738334	-12.3763
-13.4867	-8.76208
-5.16859	0.223457
2.85117	0.770487
-4.6419	-11.3352
-12.7844	-2.55092
-1.27785	-5.74769
-5.31904	0.31323
-1.95284	-7.54771
-8.3488	-28.0403
-25.5153	-6.09713
-4.75535	-6.2499
-3.50823	-1.22656
-0.00816525	-1.67701
-1.07886	1.30229
4.31329	-15.0137
-12.8803	-12.7362
-7.62874	-3.16041
-1.85235	0.0369455
-3.2812	-3.25263
-0.616397	-9.50837
-11.5309	-16.5027
-18.3968	-18.2278
-18.8037	0.161679
-3.6814	-3.65079
-6.51328	-7.9292
-6.32011	-8.21091
-3.28232	3.34178
0.735933	1.79344
5.74571	7.33831
7.08033	3.5306
-10.558	-6.78677
-0.532212	5.21095
6.50441	-3.73202
-5.96764	-29.9666
-27.3251	-13.1888
-8.59868	-11.7233
-14.2419	-8.90565
-4.22877	-14.4251
-9.76661	5.41633
1.3097	-5.69988
-3.90238	-1.91904
-5.10171	-4.05483
1.76129	6.95866
10.4088	3.84856
3.23803	5.67747
2.10164	-1.08076
-4.35085	-22.5973
-21.8405	-19.5
-17.4182	-0.0138196
1.66229	-3.09884
-0.958489	-3.34489
-4.779	-3.97839
0.0640338	0.0897775
-7.17172	-5.72708
-6.16062	-6.67098
-2.66339	-8.43706
-11.4427	-0.269592
2.69304	3.93473
1.87784	-1.11071
-2.23846	-2.93895
-9.74695	-13.6247
-5.1946	-5.04459
-4.1294	0.324729
1.54922	-18.3286
-6.67157	-10.8787
-16.7164	-15.2924
-18.8415	5.09482
9.00365	6.80498
3.20448	-18.5248
-16.4678	0.41964
-0.589524	-10.6125
-14.9464	-7.0215
-2.99657	-9.77232
-9.73253	-10.4975
-15.1612	-5.35033
-8.16996	-3.45142
-1.27421	-6.64925
-4.89367	-12.6791
-3.83534	9.31441
-0.22212	-6.23935
-4.4612	1.82456
-6.16912	-5.06391
-17.6702	-5.32447
-7.81931	-8.55773
-8.5273	-4.04735
-0.175907	-4.31306
-2.76068	-10.5103
-9.88618	-26.124
-27.1056	-1.16839
-2.40745	-11.2548
-16.5561	-15.5803
-14.7094	-4.22648
-13.3206	-5.54158
-3.00414	-8.73422
-15.8293	-11.1558
-9.91228	2.25891
-0.727918	-16.1346
-12.5354	-3.65277
-4.516	-2.0545
-1.39111	-16.9715
-19.0998	5.40445
0.0929707	-9.83131
-11.6776	-6.57671
-12.0859	-22.5967
-20.5078	-10.7602
-12.3079	7.89782
13.6483	-11.3564
-13.8348	-9.69329
-11.8864	-3.19038
2.35296	-11.329
-13.0321	-3.19775
-1.17405	-9.90044
-14.9718	-21.7336
-26.0638	-11.2192
-14.3932	-17.9283
-14.4511	-1.82561
1.73066	-6.12678
-6.16344	2.05187
-6.08249	-2.74255
4.67503	-0.712789
1.86059	1.90225
5.93601	2.56928
-1.16432	-0.068971
0.746612	1.59857
-1.60406	-1.26375
-2.61108	-16.1576
-13.5165	-15.206
-12.7619	1.98205
-2.02022	-23.2963
-24.9971	-15.3761
-13.6268	-9.68733
-2.70571	9.61417
6.73333	-7.95283
-15.0034	-3.55855
1.76659	0.0727264
-3.73787	-23.9054
-21.2437	-1.54353
0.482803	-5.70239
-10.7173	-10.7571
-13.0254	-4.08748
-1.88448	-6.89609
-7.27551	-15.39
-15.2534	-16.3469
-15.1847	-14.3784
-16.1268	0.733958
0.27204	-3.29839
-1.63458	-7.68522
-7.15549	-8.14657
-9.96748	-0.622989
-4.00953	-5.10523
-6.5458	1.77612
4.55661	-5.02328
-4.37764	-30.0169
-26.6777	-13.6432
-14.2638	-9.51967
-11.7898	1.02551
-0.27157	-1.52927
-0.164018	-6.57909
-4.10684	2.11927
3.23886	-2.29825
0.644476	-5.92673
-2.31056	-7.46237
-5.51115	-7.31539
-11.0504	1.058
3.3753	-7.08289
-8.873	-27.5421
-28.4584	-0.877948
0.96742	-15.7608
-19.8553	-6.55564
-5.76651	0.770798
-11.583	-11.2003
-10.2525	-1.99625
-4.26214	-5.72728
-7.206	-1.25377
-9.26166	-5.89977
-9.3163	-2.3382
2.51587	-11.874
-9.52132	-10.2765
-11.1213	-20.6851
-21.9081	4.08888
-0.598573	-13.945
-14.1323	-3.89823
-8.55714	0.389239
-1.30158	1.73567
-1.90412	-11.2693
-7.70437	-10.6889
-3.20672	-12.1585
-10.3984	-0.776033
-3.30097	0.0119649
3.24475	-1.17437
-1.96077	-21.4164
-21.3694	-17.0726
-18.2821	0.10796
5.15804	-0.318387
-5.59956	-1.10882
-3.87296	-0.0989328
-6.24328	-4.40228
-3.08789	-9.99065
-9.87341	4.99619
-5.54346	-9.78011
-0.653772	6.88967
4.34832	-3.2603
-12.9455	-4.82216
5.94245	-0.346038
-5.8408	-1.72148
-2.89369	4.43031
-1.78009	-3.29012
-2.41142	-2.85359
-6.4369	8.22336
4.87441	-2.9267
-7.8092	9.4341
7.37882	10.0188
2.58905	-0.657896
-0.927045	-22.2394
-18.5446	-13.4365
-15.2729	-5.69006
-7.80089	-17.0161
-4.46592	-14.176
-17.1073	-2.35937
-15.764	-8.0884
-11.2492	3.15261
8.82088	1.79485
-8.50785	-5.60359
1.785	-16.114
-20.3104	-8.05536
-5.98384	4.07469
-3.0247	-6.82701
-7.51202	-14.1531
-10.9128	-0.511294
4.1573	-18.8506
-19.4684	-4.27718
-2.12555	-32.5102
-30.0466	0.944912
2.2226	-0.323321
0.413098	-20.7832
-25.7191	7.26605
5.55582	-6.14479
-11.2641	-7.55688
-5.23799	-1.13524
-1.89215	-15.9018
-15.4668	-18.0565
-22.3298	-7.33367
-7.81379	-17.9175
-12.1431	-2.04264
-5.28835	-5.38601
-5.23654	3.64967
3.8368	-7.24174
-3.56594	-14.1743
-21.9726	-6.27619
-2.90237	-1.98269
-6.1335	-2.07983
-8.16302	-3.20188
5.01151	-7.01639
-8.72684	-16.0369
-17.5824	-4.0857
-5.73208	-13.9533
-7.63947	-5.59476
-8.53696	-6.18565
6.3307	14.3048
7.0266	-7.63101
-2.87118	5.82272
-6.17324	-2.55487
-6.22733	-6.40956
-8.95304	-9.86714
-2.45312	-7.3829
-6.68444	-10.6158
-12.3615	-21.4302
-25.3297	-10.7063
-7.98299	-12.6352
-10.5388	-5.6362
-1.12763	-6.49016
-7.01243	4.06451
1.76299	-13.3026
-18.2732	-15.5902
-10.7847	1.48608
-4.33013	-16.9259
-15.7124	0.223727
1.10111	-3.3456
-4.24009	-9.56578
-14.7134	-20.3784
-20.3616	-5.68931
-6.70453	-6.40695
-3.70079	-2.0361
-2.37586	-3.62059
-7.93825	-0.035676
-8.64126	-1.38514
3.48293	-0.724298
0.893154	-1.23657
-9.83795	-8.9429
-9.18897	-0.348398
-7.83054	-11.1743
-8.18203	-11.9703
-12.8525	-2.6528
-5.64793	3.17541
5.47872	-29.0031
-25.2014	-15.3221
-17.9121	-6.09989
-6.27597	-5.87934
-3.72523	-5.09127
-4.91903	-5.18194
-7.15101	5.61229
5.67123	-19.0799
-20.958	-0.0566863
1.73964	0.108532
-1.57095	-7.03017
-5.01557	-11.7218
-9.9002	-1.15379
-1.98052	-10.4571
-5.7209	-1.94696
-5.87272	-2.89475
3.9234	5.2985
3.2336	6.71234
9.64769	-0.561628
-2.90982	4.5109
6.17201	0.105555
-10.5058	1.37229
2.65405	-6.72998
-10.7125	-11.1446
-10.4882	-16.4514
-17.76	-5.15234
-5.45494	-17.0751
-18.5295	-14.976
-12.4136	1.90924
3.30497	9.1474
10.9858	-10.5874
-13.4072	0.267734
-4.43295	-5.29722
-4.59769	0.540314
-5.51611	-9.7203
-8.4416	-6.4627
-3.5708	-14.5325
-16.5737	-16.6059
-16.8204	-1.95806
0.295839	-10.8898
-14.9968	-9.79936
-1.36356	0.0936961
-6.7511	-4.20367
-2.15637	1.85242
-2.44373	4.91381
5.70335	3.09953
5.81401	-10.2458
-14.9729	-3.31659
0.16893	-2.7368
-0.485889	-10.0805
-10.0914	-27.596
-29.1636	-4.95069
-5.41942	-8.00324
-10.0255	-6.52515
-5.55372	2.29518
4.24371	1.80554
6.87312	-11.7662
-16.7586	-7.93228
-3.1733	-1.1646
0.630131	-2.64372
-8.16391	0.524079
1.3952	-11.7292
-13.1819	-15.1614
-16.3517	-0.699251
1.92215	-4.36688
-3.54093	-25.3717
-22.6061	-10.1126
-12.9734	-18.1233
-16.5868	-6.19782
1.19976	-7.52391
-3.02706	-6.08553
1.82984	-6.44689
-9.22221	-2.66189
1.60169	4.65267
-8.93287	-10.6477
-4.25068	-21.337
-23.2206	-19.2287
-15.2189	1.67836
-2.23366	-10.5938
-7.22031	-10.4677
-11.1109	-0.0479416
-5.74188	-6.82281
-5.64439	-4.18884
0.911608	-0.0767718
2.08303	-3.12431
-11.5779	-7.83767
-8.65633	-0.452029
3.01656	-8.82101
-2.88181	-17.208
-20.0407	-14.4403
-19.056	-3.97274
1.61597	-8.54877
-8.77291	-7.57032
-4.83105	-6.58474
-2.5469	0.0655599
-2.29637	3.66659
0.924143	-0.582878
-6.47179	0.0662988
0.316959	3.73608
-0.636139	-12.0827
-5.95112	-4.53931
-6.00882	-7.90559
-1.85194	-2.5915
2.46587	1.68916
4.99103	4.21592
-2.76993	-0.51066
-11.4425	-4.21574
-4.03042	-2.34018
-6.44909	-5.49279
-5.78264	-13.4746
-18.4613	-18.632
-21.8005	0.587276
1.45192	-21.3207
-19.2432	-0.296742
-8.38158	6.93286
5.19588	-6.55621
-0.890436	3.83927
-0.656539	3.02899
0.255399	-9.30586
-1.70253	-0.978377
-1.56141	-8.74814
-3.92467	-2.54979
3.23169	-27.9061
-24.7447	-19.7847
-4.94303	5.64496
-2.21617	-30.4366
-30.1656	-7.75777
-6.14331	-4.61213
-5.28709	-6.35207
-6.30547	-4.06855
-6.0307	-6.09324
-8.70496	-4.93781
-14.3149	-9.1106
-4.7697	-1.21249
-6.2307	-5.44645
-2.77285	-20.8692
-18.0266	-16.6004
-11.8665	-1.9406
-3.86661	-28.9844
-24.481	-20.9025
-21.7531	-5.67514
-4.31863	4.75845
2.97839	-11.5716
-15.5023	-0.198221
-1.31444	-2.34259
0.257965	-14.5112
-11.0748	-5.19725
-10.3615	-4.25111
-10.27	-16.5824
-18.2665	-16.0395
-8.73144	-8.50378
-0.568078	-13.5438
-21.9601	-17.6024
-18.4107	-13.7167
-3.78275	-12.1673
-18.1164	-13.5496
-16.3162	-8.36625
-5.60349	-2.2703
-7.6519	-6.43383
1.21963	-7.49884
-3.45846	-3.08733
-6.33118	-5.42303
-4.77947	-7.42974
-9.01839	-2.82745
-1.6721	-17.2667
-18.1759	-8.48038
-6.44318	-19.75
-16.6962	-15.1168
-12.9577	-8.43777
-5.22722	-1.88339
-4.98044	-4.46369
-3.17722	1.04951
0.262306	3.44168
0.278274	-2.21308
-5.79617	-27.5771
-26.9217	-10.5425
-7.04577	-0.274342
1.9916	-12.1729
-26.3116	-10.4759
-10.887	-18.2433
-10.0286	-7.40325
-7.96195	3.33719
-0.712031	-10.1348
-11.3248	-3.07446
-2.08437	-4.66758
